0_WRIST_x,0_WRIST_y,0_THUMB_CMC_x,0_THUMB_CMC_y,0_THUMB_MCP_x,0_THUMB_MCP_y,0_THUMB_IP_x,0_THUMB_IP_y,0_THUMB_TIP_x,0_THUMB_TIP_y,0_INDEX_FINGER_MCP_x,0_INDEX_FINGER_MCP_y,0_INDEX_FINGER_PIP_x,0_INDEX_FINGER_PIP_y,0_INDEX_FINGER_DIP_x,0_INDEX_FINGER_DIP_y,0_INDEX_FINGER_TIP_x,0_INDEX_FINGER_TIP_y,0_MIDDLE_FINGER_MCP_x,0_MIDDLE_FINGER_MCP_y,0_MIDDLE_FINGER_PIP_x,0_MIDDLE_FINGER_PIP_y,0_MIDDLE_FINGER_DIP_x,0_MIDDLE_FINGER_DIP_y,0_MIDDLE_FINGER_TIP_x,0_MIDDLE_FINGER_TIP_y,0_RING_FINGER_MCP_x,0_RING_FINGER_MCP_y,0_RING_FINGER_PIP_x,0_RING_FINGER_PIP_y,0_RING_FINGER_DIP_x,0_RING_FINGER_DIP_y,0_RING_FINGER_TIP_x,0_RING_FINGER_TIP_y,0_PINKY_MCP_x,0_PINKY_MCP_y,0_PINKY_PIP_x,0_PINKY_PIP_y,0_PINKY_DIP_x,0_PINKY_DIP_y,0_PINKY_TIP_x,0_PINKY_TIP_y,label
0.0,0.0,27.79937744140625,-15.954523086547852,43.91714096069336,-41.705589294433594,37.53684997558594,-63.66900444030762,21.503009796142578,-78.41571807861328,27.49746322631836,-86.34894847869873,42.84639358520508,-120.93718528747559,50.26409149169922,-141.52791023254395,54.88594055175781,-159.25267696380615,4.314022064208984,-88.9868688583374,3.5911941528320312,-132.29960918426514,4.210109710693359,-160.0248384475708,3.959827423095703,-181.99390411376953,-15.326251983642578,-80.5305290222168,0.8797264099121094,-89.6284818649292,11.651725769042969,-69.59455490112305,14.862346649169922,-53.341712951660156,-30.022544860839844,-65.55398941040039,-12.272567749023438,-71.69557571411133,6.014957427978516,-60.50285339355469,18.869342803955078,-48.25221061706543,PEACE
0.0,0.0,27.77923583984375,-15.404348373413086,44.01388168334961,-40.36445617675781,38.078155517578125,-61.98861122131348,22.5323486328125,-76.92137718200684,28.085174560546875,-85.73430061340332,43.906288146972656,-120.27125358581543,51.356544494628906,-140.91776847839355,56.075096130371094,-158.69360446929932,5.261363983154297,-88.50116729736328,3.9393043518066406,-131.9514513015747,4.5157623291015625,-159.8964786529541,4.380130767822266,-182.17137336730957,-13.980846405029297,-80.05825996398926,1.7571640014648438,-89.32574272155762,12.843818664550781,-69.21544075012207,16.18438720703125,-52.80801773071289,-28.143444061279297,-65.22128105163574,-10.258922576904297,-71.31325721740723,7.3186492919921875,-59.9245548248291,19.220142364501953,-47.646074295043945,PEACE
0.0,0.0,27.289905548095703,-15.289993286132812,43.98386001586914,-40.196943283081055,38.81721496582031,-61.85219764709473,23.190460205078125,-76.62025451660156,28.185138702392578,-86.87763690948486,43.97321701049805,-120.27565956115723,51.512699127197266,-140.93554973602295,56.44624710083008,-158.77840518951416,5.5561065673828125,-89.62137222290039,3.4630203247070312,-133.1806182861328,3.700103759765625,-161.03928565979004,3.6043739318847656,-183.32921504974365,-13.797073364257812,-80.81600189208984,1.3624000549316406,-91.26226902008057,12.496051788330078,-71.5144157409668,16.0467529296875,-55.27427673339844,-28.249549865722656,-65.26628494262695,-11.238384246826172,-71.9410514831543,6.463451385498047,-60.72323799133301,18.756141662597656,-48.50475311279297,PEACE
0.0,0.0,27.216835021972656,-16.041698455810547,42.96121597290039,-41.85433387756348,35.99466323852539,-63.54804039001465,20.747699737548828,-78.33623886108398,27.108306884765625,-87.40402221679688,43.01347732543945,-121.17984294891357,50.638771057128906,-141.98920726776123,55.6641960144043,-159.9493646621704,4.0662384033203125,-90.00494956970215,2.5218772888183594,-133.23776721954346,3.0064773559570312,-161.32030963897705,3.1116867065429688,-183.64957809448242,-15.407485961914062,-81.32643699645996,-0.7496070861816406,-90.70638656616211,11.1083984375,-70.79418182373047,15.599021911621094,-54.32415962219238,-29.929218292236328,-65.99916458129883,-13.030738830566406,-71.95758819580078,5.12420654296875,-61.007137298583984,18.14798355102539,-49.25345420837402,PEACE
0.0,0.0,27.40509033203125,-15.991659164428711,43.547916412353516,-41.479482650756836,35.9095573425293,-63.18280220031738,19.438533782958984,-77.64601707458496,26.975364685058594,-86.83087348937988,42.72886276245117,-121.32588386535645,50.29228210449219,-142.153902053833,55.13200759887695,-159.89238739013672,4.4547271728515625,-88.71949195861816,2.8575706481933594,-132.89606094360352,3.2040786743164062,-160.7504367828369,2.7588462829589844,-182.79009819030762,-14.771404266357422,-79.7336483001709,-1.9671440124511719,-92.0057487487793,10.178279876708984,-73.04732322692871,14.835739135742188,-56.748104095458984,-29.658031463623047,-64.40308570861816,-14.070663452148438,-72.99370765686035,3.9156341552734375,-61.69635772705078,16.324443817138672,-48.93267631530762,PEACE
0.0,0.0,27.251834869384766,-16.260452270507812,43.01036834716797,-41.9249153137207,36.62071228027344,-63.634700775146484,21.332969665527344,-78.65126609802246,27.13510513305664,-87.33407020568848,43.10220718383789,-121.5567398071289,50.840797424316406,-142.42366790771484,55.62776565551758,-160.15764713287354,4.2916107177734375,-89.68080997467041,3.3563804626464844,-134.0445041656494,3.748302459716797,-162.23042964935303,3.2451248168945312,-184.77190017700195,-15.532207489013672,-80.89130401611328,0.009593963623046875,-91.82305812835693,11.820659637451172,-71.73554420471191,15.800189971923828,-55.12387275695801,-30.867538452148438,-65.49562454223633,-13.72018814086914,-73.7405776977539,4.454231262207031,-62.822914123535156,17.182903289794922,-50.62445640563965,PEACE
0.0,0.0,27.654399871826172,-16.10529899597168,43.42851638793945,-41.65082931518555,36.092071533203125,-63.40862274169922,21.180648803710938,-79.0740966796875,27.253189086914062,-88.0028486251831,43.11592102050781,-122.31366634368896,50.9364128112793,-143.5673475265503,55.853614807128906,-161.47650718688965,4.550495147705078,-89.83523368835449,3.5784339904785156,-134.55478191375732,4.266300201416016,-162.94172286987305,3.9528656005859375,-185.47536849975586,-15.152015686035156,-80.63641548156738,-0.9495925903320312,-93.14761161804199,11.488265991210938,-74.1111946105957,16.03435516357422,-57.77186393737793,-30.530071258544922,-64.9339771270752,-13.40585708618164,-73.50159645080566,4.304714202880859,-61.76882743835449,16.08184814453125,-48.70505332946777,PEACE
0.0,0.0,27.89011001586914,-15.936698913574219,45.180091857910156,-41.58585548400879,37.62056350708008,-63.45940589904785,20.636329650878906,-77.35239028930664,28.465538024902344,-88.2231330871582,44.37856674194336,-123.3735466003418,51.72718048095703,-144.89012718200684,56.28517150878906,-162.8882074356079,5.467033386230469,-90.06221294403076,4.668426513671875,-135.45066833496094,4.958381652832031,-164.01912689208984,4.426479339599609,-186.34657859802246,-14.413509368896484,-80.57501792907715,-0.8692550659179688,-94.06185150146484,10.556354522705078,-75.94696998596191,14.713420867919922,-60.07012367248535,-30.119304656982422,-64.24690246582031,-14.52096939086914,-74.12123680114746,3.8768577575683594,-63.505611419677734,17.097797393798828,-51.06076240539551,PEACE
0.0,0.0,27.919025421142578,-16.35732650756836,44.499263763427734,-42.38771438598633,37.567386627197266,-64.10516738891602,20.89529037475586,-78.46120834350586,27.40345001220703,-89.9443244934082,43.01435470581055,-125.24644374847412,50.2375602722168,-147.20014572143555,54.967403411865234,-165.90591430664062,4.442539215087891,-91.37937068939209,4.148731231689453,-136.7466688156128,4.702320098876953,-165.95529556274414,4.570121765136719,-189.0259552001953,-15.76131820678711,-81.3936710357666,-3.071460723876953,-96.2050724029541,10.489234924316406,-77.63517379760742,16.955242156982422,-61.08318328857422,-31.95690155029297,-64.57529067993164,-16.915149688720703,-75.82803726196289,1.9865798950195312,-64.80975151062012,16.023406982421875,-51.76248550415039,PEACE
0.0,0.0,27.575645446777344,-16.83328628540039,43.604469299316406,-43.32967758178711,36.021060943603516,-64.85896110534668,19.77733612060547,-79.34586524963379,27.07714080810547,-91.38951301574707,42.41678237915039,-127.04997539520264,49.68925476074219,-149.0773057937622,54.06614303588867,-167.84133911132812,3.4105873107910156,-93.07785987854004,3.312702178955078,-138.5398292541504,3.704681396484375,-167.425274848938,3.0735397338867188,-190.1451587677002,-17.226600646972656,-83.3583927154541,-1.9962310791015625,-95.34114360809326,10.619583129882812,-76.74745559692383,15.510673522949219,-60.76054573059082,-33.70006561279297,-66.65665626525879,-16.312103271484375,-74.93173599243164,2.874622344970703,-63.16494941711426,16.488704681396484,-50.08572578430176,PEACE
0.0,0.0,28.800411224365234,-16.376266479492188,45.55168151855469,-42.366600036621094,37.86327362060547,-64.23279762268066,21.03546142578125,-79.07286643981934,29.56268310546875,-92.29456901550293,45.22966384887695,-128.38299751281738,52.424583435058594,-150.59941291809082,56.77234649658203,-169.60448741912842,5.917987823486328,-94.03656005859375,5.9980010986328125,-139.20893669128418,6.1515045166015625,-168.43480110168457,5.321979522705078,-191.37245178222656,-14.768619537353516,-84.31085586547852,-1.26007080078125,-96.8283748626709,11.608009338378906,-79.41850662231445,17.17273712158203,-63.78427505493164,-31.454086303710938,-67.62419700622559,-14.671783447265625,-75.52634239196777,4.194545745849609,-63.77755165100098,17.579803466796875,-50.39314270019531,PEACE
0.0,0.0,28.227214813232422,-16.283283233642578,44.64139938354492,-42.597599029541016,37.239837646484375,-64.41089630126953,20.856494903564453,-79.75948333740234,28.608951568603516,-93.78932476043701,44.53571319580078,-130.39308071136475,52.021236419677734,-153.27476978302002,56.56362533569336,-172.60631561279297,4.330329895019531,-95.55876731872559,4.310588836669922,-141.48901462554932,4.278221130371094,-170.86512565612793,3.128490447998047,-193.90917778015137,-16.981582641601562,-85.40599822998047,-1.8187332153320312,-97.05636978149414,11.047630310058594,-78.24337005615234,16.210269927978516,-62.34744071960449,-34.08384323120117,-68.00837516784668,-17.139244079589844,-75.89424133300781,2.0141029357910156,-64.19720649719238,15.738334655761719,-51.57228469848633,PEACE
0.0,0.0,28.56830596923828,-17.134380340576172,44.782047271728516,-43.4835147857666,37.91879653930664,-65.04532814025879,22.214126586914062,-80.55061340332031,29.201736450195312,-95.05800247192383,45.22024154663086,-131.77794456481934,52.79090881347656,-154.58659172058105,57.167110443115234,-174.11776542663574,5.511894226074219,-96.2879991531372,5.7265472412109375,-142.30419158935547,5.535182952880859,-171.6088342666626,4.068412780761719,-194.82842445373535,-15.53802490234375,-85.90510368347168,-2.7617263793945312,-100.18771648406982,11.191883087158203,-83.115234375,17.888469696044922,-67.67563819885254,-32.71217346191406,-68.3382797241211,-17.24029541015625,-77.86545753479004,2.0343017578125,-66.07172012329102,16.280803680419922,-52.439517974853516,PEACE
0.0,0.0,28.037643432617188,-17.353792190551758,44.578399658203125,-43.92388343811035,38.68408203125,-65.4254150390625,22.344341278076172,-80.81328392028809,28.613548278808594,-96.05998992919922,44.778995513916016,-133.13003540039062,52.491722106933594,-156.36454582214355,57.06794738769531,-176.06809616088867,4.587421417236328,-97.52513408660889,4.22393798828125,-143.12539100646973,3.867015838623047,-172.56940841674805,2.205829620361328,-195.91501235961914,-16.838150024414062,-87.16303825378418,-2.494354248046875,-98.67326259613037,10.960636138916016,-78.98457527160645,16.51691436767578,-62.444143295288086,-34.15781021118164,-69.54351425170898,-17.833290100097656,-78.3651351928711,1.3623046875,-65.81957817077637,15.146045684814453,-51.911001205444336,PEACE
0.0,0.0,28.844451904296875,-17.09878921508789,45.24860382080078,-43.80721092224121,38.609962463378906,-65.79062461853027,22.225322723388672,-81.37367248535156,29.50216293334961,-96.36534690856934,45.684051513671875,-133.51977825164795,53.40686798095703,-156.91062927246094,57.83048629760742,-176.73773288726807,5.2915191650390625,-98.13433170318604,5.297222137451172,-143.98083686828613,4.999732971191406,-174.01928901672363,3.431415557861328,-197.6343011856079,-16.120948791503906,-88.21028709411621,-2.8302574157714844,-100.4684829711914,10.640792846679688,-81.49935722351074,16.61701202392578,-64.96885299682617,-33.42634201049805,-71.16004943847656,-16.026973724365234,-78.27607154846191,2.7922439575195312,-65.31457901000977,15.991153717041016,-51.20095252990723,PEACE
0.0,0.0,28.566875457763672,-17.457332611083984,45.730228424072266,-45.27348518371582,38.03220748901367,-67.32295989990234,20.246906280517578,-81.72964096069336,29.820022583007812,-98.42566967010498,46.096458435058594,-135.56715488433838,53.883304595947266,-158.88198852539062,58.413028717041016,-178.69099617004395,4.841976165771484,-100.56715965270996,4.97894287109375,-146.37492656707764,4.4977569580078125,-176.1758852005005,2.578411102294922,-199.68370914459229,-17.12625503540039,-90.6694221496582,-1.4491653442382812,-101.406569480896,11.360149383544922,-82.26041793823242,16.070384979248047,-65.99395751953125,-34.83694076538086,-73.3531665802002,-15.891990661621094,-79.05026435852051,3.1926345825195312,-65.82653045654297,16.131916046142578,-51.87131881713867,PEACE
0.0,0.0,29.30501937866211,-18.042898178100586,46.20195388793945,-45.89695930480957,37.82880783081055,-67.95467376708984,19.800586700439453,-82.27970123291016,30.481586456298828,-99.10157203674316,47.40806579589844,-136.59696578979492,55.1630973815918,-160.13956546783447,59.599876403808594,-180.17718315124512,5.313014984130859,-100.83413600921631,5.418987274169922,-146.77401065826416,4.950084686279297,-177.17392444610596,3.1541061401367188,-201.04461193084717,-16.637630462646484,-90.46079635620117,-3.3897781372070312,-102.39047527313232,10.24444580078125,-84.29191589355469,16.275577545166016,-68.13677787780762,-34.154014587402344,-72.6848316192627,-17.021522521972656,-80.17204284667969,2.340679168701172,-67.76281356811523,16.268348693847656,-53.78748893737793,PEACE
0.0,0.0,29.291305541992188,-17.983617782592773,45.61962127685547,-45.95721244812012,37.816524505615234,-68.36832046508789,20.710163116455078,-83.86496543884277,31.104755401611328,-100.12375831604004,47.488136291503906,-138.3513307571411,55.80101013183594,-162.1532392501831,60.78603744506836,-182.05141067504883,5.826435089111328,-101.77466869354248,5.496425628662109,-148.65260124206543,4.716606140136719,-179.46905136108398,2.2546958923339844,-203.53514671325684,-16.548728942871094,-90.87224006652832,-4.582843780517578,-102.08463191986084,9.386177062988281,-83.2807445526123,15.788497924804688,-67.00223922729492,-34.46943283081055,-72.31979370117188,-17.832183837890625,-78.37371826171875,1.5987586975097656,-65.41980743408203,15.409412384033203,-51.66295051574707,PEACE
0.0,0.0,30.202884674072266,-17.865800857543945,47.85301208496094,-46.37246131896973,39.47755813598633,-69.14019584655762,20.815181732177734,-83.80376815795898,32.651004791259766,-100.59030532836914,49.52383041381836,-139.83890533447266,57.94721603393555,-164.14478302001953,63.024845123291016,-184.51068878173828,7.109489440917969,-102.6472520828247,6.675548553466797,-150.34472465515137,5.832653045654297,-181.50585651397705,3.5889244079589844,-206.07905387878418,-15.462684631347656,-92.2324275970459,-3.1509017944335938,-105.22427558898926,10.666675567626953,-86.79439544677734,16.978626251220703,-70.49440383911133,-34.02299880981445,-74.00851249694824,-17.891197204589844,-81.12859725952148,1.8099594116210938,-68.43626976013184,16.204147338867188,-54.53962326049805,PEACE
0.0,0.0,29.647769927978516,-18.04218292236328,46.94103240966797,-46.63407325744629,38.50425720214844,-69.31755065917969,19.954376220703125,-84.09464836120605,31.413040161132812,-102.43879795074463,49.2194938659668,-141.70260429382324,58.12091827392578,-166.34081840515137,63.730831146240234,-187.03828811645508,5.480060577392578,-104.75240707397461,5.441951751708984,-152.8740119934082,4.877262115478516,-184.63462829589844,2.9256439208984375,-209.54034805297852,-17.522830963134766,-94.15995597839355,-5.3644561767578125,-106.26226902008057,8.756237030029297,-86.84317588806152,15.44881820678711,-69.8027229309082,-36.28183364868164,-75.4086685180664,-19.256134033203125,-81.19394302368164,0.7243919372558594,-68.11400413513184,15.210742950439453,-54.33365821838379,PEACE
0.0,0.0,30.18505096435547,-18.374404907226562,47.040157318115234,-47.48004913330078,38.0531120300293,-71.00987434387207,18.66741180419922,-86.1954116821289,31.900691986083984,-102.67501831054688,49.260616302490234,-143.13437461853027,57.761802673339844,-168.09542655944824,62.942466735839844,-189.04327869415283,5.034122467041016,-105.3974962234497,4.970912933349609,-154.15128707885742,4.443340301513672,-186.45765781402588,2.5469970703125,-211.74203395843506,-18.77370834350586,-95.05064964294434,-5.074424743652344,-105.41201591491699,8.27728271484375,-84.71457481384277,13.971786499023438,-67.01940536499023,-37.808170318603516,-76.60431861877441,-19.428443908691406,-80.9322738647461,0.970916748046875,-67.17999458312988,15.640506744384766,-52.902374267578125,PEACE
0.0,0.0,30.655555725097656,-19.086942672729492,47.478599548339844,-48.773088455200195,37.4543571472168,-72.42708206176758,17.63406753540039,-87.21482276916504,31.69015884399414,-104.07893657684326,48.98561477661133,-144.40456867218018,57.54356384277344,-169.43613052368164,62.71526336669922,-190.45145988464355,5.147056579589844,-106.05308532714844,4.665050506591797,-155.1672649383545,4.080944061279297,-187.50861167907715,2.264251708984375,-212.84523010253906,-18.032512664794922,-95.05044937133789,-7.149009704589844,-108.21009635925293,7.541923522949219,-88.66762161254883,15.184211730957031,-71.06818199157715,-36.63278579711914,-75.94353675842285,-20.796070098876953,-82.99761772155762,-0.3550910949707031,-70.05755424499512,15.070934295654297,-55.76434135437012,PEACE
0.0,0.0,30.897045135498047,-19.3729305267334,48.35197448730469,-49.47129249572754,37.898921966552734,-73.37170600891113,17.337017059326172,-88.46460342407227,32.07012176513672,-104.59766864776611,49.45962905883789,-145.56758880615234,57.82825469970703,-171.05077743530273,63.18376541137695,-192.55931854248047,5.251216888427734,-106.5650224685669,4.399814605712891,-155.50540924072266,3.6078643798828125,-188.0262851715088,2.0074081420898438,-213.9402437210083,-18.144702911376953,-95.6033992767334,-5.7370758056640625,-109.18207168579102,8.123207092285156,-87.02776908874512,14.594135284423828,-67.95169830322266,-36.71998977661133,-76.31555557250977,-21.278209686279297,-85.096435546875,-0.5902099609375,-71.76169395446777,15.217266082763672,-56.816110610961914,PEACE
0.0,0.0,30.573482513427734,-19.781770706176758,48.17100524902344,-49.92636680603027,38.61173629760742,-73.86514663696289,18.25122833251953,-89.0408992767334,31.592330932617188,-105.38317680358887,49.715824127197266,-146.49215698242188,58.34552764892578,-172.31836795806885,63.69804382324219,-194.02430534362793,4.718475341796875,-107.30150699615479,3.49609375,-157.43348121643066,2.5481796264648438,-190.87675094604492,0.4462432861328125,-217.9333734512329,-19.010658264160156,-95.96526145935059,-5.720672607421875,-109.55005645751953,8.562450408935547,-87.01895713806152,14.795398712158203,-68.25201988220215,-37.92009353637695,-76.19484901428223,-21.786270141601562,-84.84400749206543,-0.8028984069824219,-70.94538688659668,14.808940887451172,-55.93025207519531,PEACE
0.0,0.0,31.113834381103516,-19.14679527282715,48.614349365234375,-49.40354347229004,38.556575775146484,-73.88557434082031,17.892131805419922,-89.42301750183105,32.673072814941406,-105.98101615905762,50.31440734863281,-147.9165744781494,58.7077522277832,-174.00375366210938,63.79549026489258,-196.10063552856445,4.924049377441406,-108.58323097229004,4.102668762207031,-159.46978569030762,2.8727340698242188,-193.61742496490479,0.5800819396972656,-220.48673629760742,-19.610767364501953,-97.7643871307373,-6.177997589111328,-110.52319049835205,7.919368743896484,-88.65981101989746,14.36685562133789,-69.79625701904297,-39.410457611083984,-78.57115745544434,-21.34532928466797,-84.75508689880371,-0.46001434326171875,-70.35043716430664,14.711456298828125,-55.11843681335449,PEACE
0.0,0.0,32.01362609863281,-19.453811645507812,50.03572463989258,-49.828548431396484,39.957847595214844,-73.77087593078613,19.233455657958984,-88.94571304321289,33.070335388183594,-107.74107456207275,50.42427062988281,-149.51236724853516,59.282798767089844,-175.68760871887207,64.58946228027344,-198.1490135192871,5.415687561035156,-109.98613357543945,4.417228698730469,-161.2203598022461,2.361736297607422,-195.57912826538086,-1.0998344421386719,-222.9476022720337,-19.26187515258789,-98.56687545776367,-7.181110382080078,-112.52237319946289,8.290386199951172,-91.20420455932617,16.248722076416016,-72.76637077331543,-39.471435546875,-78.53825569152832,-22.562332153320312,-85.84453582763672,-0.8620452880859375,-72.01312065124512,15.515327453613281,-57.254905700683594,PEACE
0.0,0.0,31.075706481933594,-20.047216415405273,49.72574234008789,-51.005916595458984,39.115028381347656,-75.2252197265625,15.930347442626953,-89.0137767791748,32.61665344238281,-110.3351354598999,50.87690353393555,-153.63783359527588,60.16134262084961,-180.63563346862793,65.93952178955078,-203.9563751220703,4.142017364501953,-112.37661838531494,2.2717666625976562,-165.81298828125,0.3768157958984375,-201.45074844360352,-2.7366256713867188,-230.47170639038086,-21.251354217529297,-100.16472816467285,-6.767520904541016,-112.88586616516113,8.437213897705078,-89.4477653503418,15.02532958984375,-70.05666732788086,-42.02714920043945,-79.02935028076172,-25.161914825439453,-88.14099311828613,-3.0701446533203125,-73.50557327270508,13.0596923828125,-57.8162956237793,PEACE
0.0,0.0,31.73046112060547,-20.41754722595215,49.64170455932617,-51.53632164001465,38.88641357421875,-76.17001533508301,15.653915405273438,-90.24046897888184,34.05651092529297,-112.5545883178711,51.581668853759766,-156.41807556152344,60.403079986572266,-183.73794078826904,65.64285278320312,-207.26112842559814,5.045528411865234,-114.79109287261963,2.32666015625,-168.3744764328003,-0.624847412109375,-204.03531074523926,-4.701442718505859,-232.52001285552979,-20.614299774169922,-102.33790397644043,-8.86178970336914,-115.5814790725708,7.991924285888672,-94.45269584655762,16.849937438964844,-75.87138175964355,-41.54888153076172,-80.80389976501465,-25.522003173828125,-88.57987403869629,-3.5790252685546875,-74.50716018676758,12.746810913085938,-59.20975685119629,PEACE
0.0,0.0,32.696590423583984,-20.10930061340332,51.18791580200195,-51.46548271179199,40.00267028808594,-76.26717567443848,16.16231918334961,-90.85979461669922,34.94169235229492,-113.22569847106934,53.30995559692383,-157.60644435882568,62.29623794555664,-185.35245895385742,67.7692985534668,-209.2479944229126,5.451564788818359,-115.8255386352539,3.567371368408203,-169.5114040374756,1.1928939819335938,-205.61997413635254,-2.248401641845703,-234.19504165649414,-20.814151763916016,-103.60570907592773,-7.662353515625,-115.63632488250732,8.335704803466797,-93.7405014038086,16.292972564697266,-74.69095230102539,-42.40528106689453,-82.41442680358887,-24.367141723632812,-87.43300437927246,-2.0509910583496094,-72.60729789733887,14.305801391601562,-57.127676010131836,PEACE
0.0,0.0,34.160499572753906,-19.611225128173828,53.77342224121094,-50.70476531982422,43.131351470947266,-75.81908226013184,18.721466064453125,-90.76086044311523,38.461647033691406,-114.80193614959717,57.1893310546875,-159.59269523620605,66.45675659179688,-187.92556285858154,72.17281341552734,-212.53705501556396,8.593292236328125,-117.99460887908936,6.4337158203125,-171.8276596069336,3.93585205078125,-208.37393760681152,0.8475303649902344,-237.6798963546753,-17.871646881103516,-105.6588077545166,-6.013336181640625,-116.61656856536865,8.615283966064453,-93.06610107421875,15.993080139160156,-73.05401802062988,-39.414005279541016,-83.82765769958496,-22.695159912109375,-87.63871192932129,-0.045642852783203125,-72.1776294708252,17.24996566772461,-56.27062797546387,PEACE
0.0,0.0,33.24665069580078,-20.257244110107422,51.968421936035156,-51.82371139526367,41.414222717285156,-76.65501594543457,17.611064910888672,-91.73532485961914,36.43869400024414,-115.54208278656006,55.5579948425293,-160.98149299621582,64.53292846679688,-189.44063186645508,70.17248153686523,-213.83960723876953,6.142635345458984,-118.29826354980469,3.214244842529297,-173.0049705505371,1.01837158203125,-208.7303924560547,-1.7644500732421875,-237.07650661468506,-20.556697845458984,-105.85919380187988,-6.517925262451172,-116.75047874450684,9.095077514648438,-92.53655433654785,16.300411224365234,-72.74456977844238,-42.008724212646484,-84.2296028137207,-24.427337646484375,-88.5304069519043,-1.7823028564453125,-73.35868835449219,15.00284194946289,-58.47089767456055,PEACE
0.0,0.0,34.41612243652344,-20.463552474975586,52.902164459228516,-51.926021575927734,42.380332946777344,-76.67664527893066,19.569168090820312,-91.915283203125,37.89999008178711,-115.54924964904785,56.75813674926758,-161.14102363586426,66.37950897216797,-189.57661628723145,72.09709167480469,-214.02583122253418,8.090343475341797,-118.68178367614746,5.880699157714844,-174.06540870666504,3.6792373657226562,-210.57100296020508,0.3167533874511719,-239.22128677368164,-18.523502349853516,-106.33094787597656,-6.4780426025390625,-119.48268413543701,9.59716796875,-98.22223663330078,17.763328552246094,-79.64853286743164,-40.41664123535156,-84.6602725982666,-22.8021240234375,-88.98210525512695,-0.3635978698730469,-74.59041595458984,16.32709503173828,-59.96137619018555,PEACE
0.0,0.0,33.30305099487305,-20.64554214477539,52.56227493286133,-51.86745643615723,43.60628128051758,-76.58652305603027,21.160869598388672,-91.93625450134277,37.269840240478516,-114.76542949676514,56.86830520629883,-159.79388236999512,66.40520095825195,-187.53753662109375,72.42692947387695,-211.43031120300293,7.377452850341797,-117.68799304962158,4.842720031738281,-171.3202142715454,2.8602027893066406,-206.51241302490234,-0.13294219970703125,-234.28802490234375,-18.86514663696289,-105.70847511291504,-5.009632110595703,-117.14103698730469,10.347232818603516,-93.95613670349121,17.154788970947266,-74.41603660583496,-39.76578712463379,-84.79780197143555,-20.844974517822266,-87.98884391784668,1.0180473327636719,-72.45789527893066,16.47268295288086,-57.2006893157959,PEACE
0.0,0.0,-31.68445587158203,-12.344427108764648,-55.14392852783203,-39.3526554107666,-43.05217742919922,-64.05624389648438,-16.69170379638672,-74.21579360961914,-58.385963439941406,-91.57161712646484,-67.9464340209961,-136.00765228271484,-70.10738372802734,-161.40037536621094,-70.37975311279297,-185.61278343200684,-33.61492156982422,-93.9094877243042,-38.22467803955078,-116.36376857757568,-36.71211242675781,-84.63762760162354,-33.45806121826172,-65.69077491760254,-9.49951171875,-91.27525806427002,-11.199150085449219,-110.19350051879883,-14.229202270507812,-83.13358783721924,-15.094184875488281,-65.07207870483398,12.985267639160156,-86.1723518371582,20.854949951171875,-120.40938377380371,24.08946990966797,-141.03715896606445,26.269302368164062,-163.1458854675293,ROCK
0.0,0.0,-32.60749816894531,-12.919921875,-56.329612731933594,-40.279340744018555,-44.42314147949219,-65.53190231323242,-16.628379821777344,-75.39582252502441,-59.13185119628906,-91.14727020263672,-69.22929763793945,-136.46113872528076,-71.03986740112305,-162.79958724975586,-71.51763916015625,-187.33255863189697,-34.605560302734375,-94.2268180847168,-40.79357147216797,-117.45524883270264,-38.155250549316406,-85.41711330413818,-34.354095458984375,-66.18770599365234,-10.612564086914062,-92.28391170501709,-13.200798034667969,-112.98449993133545,-16.17034912109375,-85.52350044250488,-16.804428100585938,-66.4625358581543,12.218284606933594,-87.4308729171753,20.697784423828125,-122.17326164245605,23.914527893066406,-143.26749801635742,25.98369598388672,-165.7778263092041,ROCK
0.0,0.0,-31.8218994140625,-13.270397186279297,-55.130615234375,-39.724159240722656,-44.254417419433594,-63.535423278808594,-17.67192840576172,-72.61625289916992,-58.07636260986328,-91.83571815490723,-67.8016471862793,-136.4303684234619,-69.52323913574219,-162.0232057571411,-69.4720458984375,-186.47186279296875,-33.303260803222656,-93.91273498535156,-38.13060760498047,-115.31736373901367,-36.578025817871094,-83.05868625640869,-33.31218719482422,-64.20833587646484,-9.303627014160156,-90.90169429779053,-10.706748962402344,-108.92682552337646,-14.376258850097656,-81.57909393310547,-15.822715759277344,-63.64108085632324,12.905006408691406,-85.32201290130615,21.391372680664062,-119.83569145202637,24.65717315673828,-140.7295846939087,27.034645080566406,-163.29123973846436,ROCK
0.0,0.0,-32.214813232421875,-12.983665466308594,-55.32012939453125,-39.87710952758789,-43.84876251220703,-64.91317749023438,-16.627540588378906,-75.58382034301758,-58.0511474609375,-91.43491744995117,-68.15250396728516,-136.41420364379883,-70.18280029296875,-162.49026775360107,-70.67964553833008,-186.67433738708496,-33.380775451660156,-94.60404396057129,-39.60166931152344,-117.24140167236328,-36.99909210205078,-84.89779472351074,-33.138694763183594,-65.04057884216309,-9.266777038574219,-92.57537841796875,-11.903533935546875,-111.65126323699951,-14.487075805664062,-84.01803016662598,-14.938507080078125,-65.0255012512207,13.670463562011719,-87.69228458404541,21.90662384033203,-122.18663692474365,24.954566955566406,-143.0599594116211,26.555328369140625,-165.3819179534912,ROCK
